,HLA-DRA,FOS,HLA-DPA1,DUSP1,GZMA,CCL4,SELL,CD69,NKG7,CST7,LTB,CD74,GZMK,CCL4L1,CCL4L2,CD8A,PRF1,KLRK1,TSC22D3,PIK3IP1,group
cy53-1-CD45-pos-1-D01-S37-comb,5.7079,0.35502,0.0,6.8913,7.8524,10.569,0.0,7.0454,10.087,7.0741,0.0,6.4781,0.0,6.1479,6.1479,0.0,9.8188,8.1839,6.8889,0.0,1.0
cy80-CD45-pos-PD1-pos-G07-S175-comb,0.0,0.0,0.0,5.42,0.0,11.487,0.0,0.0,0.0,6.957999999999999,0.0,7.4092,0.0,9.6473,9.6473,0.0,0.0,0.0,7.1239,5.5774,1.0
cy72-CD45-pos-A12-S876-comb,5.5022,8.3152,5.921,4.9493,2.9279,0.0,7.9614,6.0023,5.2199,0.0,0.0,6.4696,8.2867,0.0,0.0,0.0,1.6640000000000001,5.3103,9.6543,6.4407,1.0
cy58-1-CD45-pos-H01-S661-comb,0.0,0.0,0.0,0.0,7.8781,9.2636,0.0,0.0,7.2755,6.7366,0.0,0.0,0.0,8.4544,8.4544,0.0,7.0579,0.0,8.0105,0.0,1.0
cy53-1-CD45-pos-2-B08-S980-comb,6.7582,0.0,7.2458,5.2986,7.6542,10.534,7.4643,5.8867,10.923,8.0113,0.0,7.8096,0.0,4.4297,4.4297,0.0,9.7932,7.5339,6.5008,0.0,1.0
cy53-1-CD45-pos-1-D11-S47-comb,0.0,0.0,0.78492,6.1414,3.9271,0.0,2.2972,7.8136,0.0,5.9312,4.5068,5.6983,0.0,0.0,0.0,0.0,0.0,0.0,7.478,2.2821,1.0
cy80-CD45-pos-PD1-pos-H10-S190-comb,10.402000000000001,4.6473,8.736,6.3807,0.0,0.0,6.2974,8.5842,0.0,0.0,0.0,10.380999999999998,0.0,0.0,0.0,0.0,0.0,0.0,7.5709,0.0,1.0
cy53-1-CD45-pos-1-B01-S13-comb,0.0,7.7417,5.0383,8.3865,6.5615,10.931,6.3977,4.9856,9.6204,6.0534,0.0,5.1024,0.0,6.1909,6.1909,0.0,9.3431,5.7398,8.0785,0.0,1.0
cy72-CD45-pos-A04-S868-comb,0.0,9.3572,0.0,6.5283,0.0,0.0,8.0334,7.2791,0.0,0.0,6.1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6304,7.7653,1.0
cy74-CD45-pos-B05-S689-comb,0.0,0.0,6.7170000000000005,6.3155,7.1178,10.628,0.0,5.9318,8.8073,6.649,0.0,6.867000000000001,0.0,10.947000000000001,10.947000000000001,7.7938,0.0,4.2206,0.0,3.5569,1.0
cy53-1-CD45-pos-1-A05-S5-comb,10.484000000000002,6.2604,9.0096,9.2353,0.0,7.4556,0.0,1.0704,0.0,0.0,3.7153,10.389000000000001,0.0,6.3719,6.3719,0.0,0.0,0.0,5.1726,0.70221,1.0
cy80-CD45-pos-PD1-pos-F07-S163-comb,0.0,0.0,0.0,5.0004,0.0,11.477,0.0,0.0,0.0,6.5622,0.0,7.4912,0.0,9.6344,9.6344,0.0,0.0,0.0,7.0853,5.5832,1.0
cy74-CD45-pos-C04-S700-comb,7.815,5.6434,7.1606,5.5141,7.0813,8.5176,4.5946,5.3464,4.3851,6.7412,0.0,8.6602,8.7862,4.4974,4.4974,3.9625,0.0,5.8397,0.6173,5.8885,1.0
cy58-1-CD45-pos-B08-S596-comb,7.2752,5.4723,7.2853,6.5691,6.1909,5.441,0.0,4.8713,8.9872,5.6112,0.0,8.3422,5.4313,0.0,0.0,7.5643,7.233,5.2049,4.3415,1.5597,1.0
cy80-CD45-pos-PD1-pos-E02-S146-comb,0.0,0.0,5.4008,5.7145,0.0,0.0,6.6462,0.0,0.0,0.0,0.0,7.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9766,1.0
cy72-CD45-pos-H09-S957-comb,0.0,6.8623,0.0,7.4407,0.0,0.0,7.6037,7.1195,0.0,0.0,6.8535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9053,6.795,1.0
cy74-CD45-pos-G02-S746-comb,0.0,8.9141,0.0,8.0962,7.702999999999999,0.0,0.0,9.2951,0.0,0.0,6.3136,8.0256,0.0,0.0,0.0,1.6704,0.0,0.0,6.2763,2.9723,1.0
cy82-CD45-pos-2-D02-S518-comb,0.0,0.46884,0.0,7.2437,0.0,0.0,6.8672,0.0,0.0,0.0,0.0,2.6196,0.0,0.0,0.0,0.0,0.41358999999999996,0.0,0.0,0.0,1.0
cy53-1-CD45-neg-C01-S313-comb,1.5792,9.886000000000001,1.3039,8.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cy53-1-CD45-neg-A10-S298-comb,8.277999999999999,10.191,7.087999999999999,6.4534,0.0,0.0,4.5712,0.0,0.0,0.0,0.0,10.006,0.0,0.0,0.0,0.0,0.0,0.0,4.3159,0.0,1.0
cy53-1-CD45-pos-1-D05-S41-comb,2.8992,6.6568,2.0111,2.6982,0.0,0.0,8.0029,0.0,0.0,5.5826,4.7216,4.3161,6.7789,0.0,0.0,0.0,6.3519,0.0,6.8843,2.488,1.0
cy74-CD45-pos-F02-S734-comb,9.95,0.0,7.1324,0.0,0.0,0.0,5.9754,5.9798,0.0,0.0,9.5798,10.745,0.0,0.0,0.0,0.0,0.0,0.0,7.0068,0.0,1.0
cy72-CD45-pos-E03-S915-comb,0.0,7.2341,0.0,7.2775,0.0,0.0,7.4683,7.2911,0.0,0.0,0.0,2.5039,0.0,0.0,0.0,0.0,0.0,0.0,9.2514,1.237,1.0
cy80-CD45-pos-PD1-pos-B12-S120-comb,0.0,0.0,0.0,0.0,0.0,0.0,6.146,0.0,0.0,6.6606,4.8465,6.4548,7.2788,4.2824,4.2824,0.0,0.0,0.0,5.2923,4.2262,1.0
cy53-1-CD45-pos-2-A09-S969-comb,0.0,0.0,5.515,8.5748,0.0,0.0,3.9367,5.6943,0.0,3.6524,7.7155,7.9912,0.0,0.0,0.0,0.15963,0.0,0.0,1.7242,4.3522,1.0
cy82-CD45-pos-2-A07-S487-comb,0.0,8.7177,0.0,8.2869,6.3952,9.6171,0.0,3.9939,10.149,7.7363,0.0,10.300999999999998,9.3128,3.763,3.763,8.067,0.0,0.0,0.0,0.0,1.0
cy53-1-CD45-pos-1-F06-S66-comb,0.0,0.0,0.0,6.8353,7.8113,9.1197,7.9968,0.0,9.43,8.0424,0.0,2.5794,0.0,4.3208,4.3208,7.4927,8.4003,6.4413,6.5424,0.0,1.0
cy53-1-CD45-pos-1-G06-S78-comb,0.0,5.0591,5.9382,7.0595,0.0,0.0,5.8604,5.3399,0.0,1.2029,0.0,7.9254,0.0,0.0,0.0,0.0,0.20038,0.56852,5.7244,0.54102,1.0
cy53-1-CD45-pos-2-G05-S1037-comb,0.0,8.7937,0.0,8.2685,0.0,0.0,1.4849,5.1673,0.0,6.1331,7.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7932,6.4101,1.0
cy74-CD45-pos-E02-S722-comb,5.6123,9.6196,7.0897,8.419,5.5347,11.275,0.0,0.0,9.6699,8.016,0.0,8.5882,8.0969,10.823,10.823,7.9994,8.1183,7.2258,1.3584,0.0,1.0
cy58-1-CD45-pos-F03-S639-comb,0.0,8.0409,6.7214,9.7676,6.5905,6.7628,0.0,6.4679,9.4058,6.0987,0.0,8.1407,6.2801,1.3016,1.3016,6.9603,6.0618,5.2338,8.1505,0.0,1.0
cy53-1-CD45-neg-D02-S326-comb,0.0,9.6905,0.0,8.4465,7.5668,10.353,6.2451,8.6486,6.8732,0.0,4.9167,6.2245,6.4937,5.5413,5.5413,6.4453,6.9058,8.0434,9.1935,6.296,1.0
cy80-CD45-pos-PD1-pos-A06-S102-comb,3.9229,1.5316,6.0209,3.1838,0.0,0.0,7.1394,0.0,0.0,0.0,0.0,8.0165,0.0,0.0,0.0,0.0,0.0,0.0,6.6111,6.8908,1.0
cy58-1-CD45-pos-C09-S609-comb,0.0,0.0,0.0,8.3828,0.0,10.304,0.0,3.2561,10.087,7.9347,5.8987,7.147,7.3355,6.4843,6.4843,6.1214,7.3516,7.0474,0.0,0.0,1.0
cy80-CD45-pos-PD1-pos-H03-S183-comb,0.0,8.5421,0.0,7.4493,0.0,0.0,6.1034,5.9023,0.0,0.0,0.0,4.9427,0.0,0.0,0.0,0.0,0.0,0.0,6.7087,6.0519,1.0
cy53-1-CD45-pos-2-B12-S984-comb,10.437000000000001,9.9477,10.037,9.0879,0.0,10.449000000000002,1.9675,0.0,0.0,0.0,0.0,11.425,0.0,9.2055,9.2055,0.0,0.0,0.0,6.6288,0.0,1.0
cy58-1-CD45-pos-H05-S665-comb,0.0,0.0,0.0,2.306,0.0,8.1206,7.4327,0.0,8.7098,3.3416,0.0,6.3741,0.0,3.2182,3.2182,0.0,4.7124,4.4186,7.6711,0.0,1.0
cy58-1-CD45-pos-B10-S598-comb,9.9053,7.6754,9.442,0.0,0.0,0.0,6.9644,6.1844,4.5249,0.0,6.9621,11.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cy74-CD45-pos-G11-S755-comb,0.0,5.6589,0.0,8.4838,6.5295,4.9967,3.1801,4.7531,8.7855,7.9478,0.0,7.5148,0.0,0.0,0.0,7.9924,5.6921,7.434,7.7787,1.9482,1.0
cy72-CD45-pos-C07-S895-comb,0.0,8.5653,0.0,5.5505,0.0,0.0,6.551,5.7554,0.0,0.0,6.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4028,5.7487,1.0
cy58-1-CD45-pos-G09-S657-comb,1.5079,7.4921,7.1324,9.0779,5.195,9.5635,5.9856,8.7245,6.5571,5.3372,0.0,8.4399,7.9271,4.1458,4.1458,7.8855,6.4279,7.8785,3.3599,0.0,1.0
cy58-1-CD45-pos-B07-S595-comb,0.0,10.877,0.0,3.4559,5.9142,0.0,7.781000000000001,5.7984,0.0,3.6309,4.6328,7.7428,0.0,0.0,0.0,0.0,0.0,0.0,6.9443,5.8986,1.0
cy58-1-CD45-pos-D03-S615-comb,0.0,8.3916,0.0,7.3493,0.0,0.0,6.6254,6.6561,0.0,0.0,6.9654,5.9657,0.0,0.0,0.0,0.0,0.0,0.0,8.4912,6.9362,1.0
cy72-CD45-pos-D10-S910-comb,2.1702,6.2025,2.6434,7.6404,0.0,0.0,8.3317,7.0793,0.0,0.0,2.7055,2.1496,0.0,0.0,0.0,0.0,0.0,0.0,9.2185,6.8429,1.0
cy82-CD45-pos-2-A05-S485-comb,0.0,0.0,5.456,6.686,0.0,0.0,0.0,4.4298,0.0,6.8292,9.4901,6.8607,0.0,0.0,0.0,0.0,6.4151,0.0,7.6194,0.0,1.0
cy74-CD45-pos-G12-S756-comb,9.6105,0.0,8.0065,7.3491,0.0,0.0,5.9175,0.0,0.0,0.0,0.0,9.4046,0.0,0.0,0.0,0.9876799999999999,0.0,0.0,8.6126,4.0368,1.0
cy74-CD45-pos-C03-S699-comb,0.0,8.1016,0.0,8.0236,0.0,6.4155,0.0,8.0001,0.0,0.0,4.4864,6.5552,0.0,0.0,0.0,7.28,0.0,0.0,7.7527,0.0,1.0
cy58-1-CD45-pos-C11-S611-comb,0.0,12.1,2.1855,10.592,6.5029,0.0,0.0,6.8443,0.0,0.0,5.9846,7.8234,5.8951,0.0,0.0,0.0,0.0,0.0,8.3334,7.6167,1.0
cy58-1-CD45-pos-G04-S652-comb,3.5551,0.0,5.3745,6.0823,0.0,0.0,6.3289,0.0,0.0,0.0,0.0,6.3907,0.0,0.0,0.0,0.0,5.6191,0.0,5.6298,5.8361,1.0
cy58-1-CD45-pos-H08-S668-comb,1.7583,8.2458,2.1966,2.7879,5.7129,0.0,6.3014,8.4379,1.1878,0.0,3.8758,1.237,6.6143,0.0,0.0,0.0,0.47923000000000004,7.3771,7.8707,5.6723,1.0
cy72-CD45-pos-D07-S907-comb,0.0,9.3242,0.0,9.1523,0.0,0.0,7.9385,8.3274,0.0,0.0,0.0,4.0399,0.0,0.0,0.0,0.0,0.0,0.0,9.9506,7.417999999999999,1.0
cy53-1-CD45-neg-C04-S316-comb,8.3719,8.7259,6.2025,8.8724,0.0,2.2073,0.0,0.0,3.6051,2.5504,0.0,9.7275,0.0,0.0,0.0,0.0,3.5302,0.0,5.581,0.89375,1.0
cy74-CD45-pos-D12-S720-comb,0.0,8.4111,9.3902,0.0,8.3235,9.2399,6.7836,0.0,0.0,6.8733,0.0,8.6715,0.0,5.7374,5.7374,5.1739999999999995,8.24,6.5822,0.0,0.0,1.0
